created_at,text
Wed Jul 15 17:00:00 +0000 2020,"Mr. President, “Open everything now,” isn’t a strategy for success. It’s barely a slogan. 

It’s long past time for you to step up and do your job."
Wed Jul 15 14:45:00 +0000 2020,"This pandemic has gotten bad enough that even Donald Trump finally decided to wear a mask in public.

I’m glad he made that shift — but it’s not enough.

We need real presidential leadership. Right now. https://t.co/Gy4U1RrlYT"
Wed Jul 15 00:40:00 +0000 2020,"We're facing an economic crisis and a climate crisis.  

As president, I'll create millions of jobs building resilient roads and bridges, manufacturing electric vehicles, and weatherizing homes and buildings. 

Learn more: https://t.co/VS3yoJmSzQ https://t.co/IZIfHPTCjU"
Tue Jul 14 23:47:00 +0000 2020,"When I hear the words climate change, I hear the word ""jobs."" Good paying, union jobs that will solve our jobs crisis while addressing our climate crisis. https://t.co/7NRGNXsMI6"
Tue Jul 14 22:35:00 +0000 2020,"Climate change is the challenge that's going to define our American future. And if I have the honor of being elected President, we won't tinker around the edges, we’ll seize this opportunity and meet this moment in history."
Tue Jul 14 21:54:23 +0000 2020,"RT @TeamJoe: We want a president that’s going to prioritize infrastructure and clean energy. 

Joe Biden will transform our roads and bridg…"
Tue Jul 14 18:30:00 +0000 2020,"When Donald Trump thinks about climate change, all he can muster is one word: “hoax.”
 
When I think about climate change, I think of a word as well: “jobs.”
 
Good-paying, union jobs that put Americans to work. https://t.co/AKl9jZKB0s"
Tue Jul 14 18:25:00 +0000 2020,"Every few weeks when he needs a distraction from the latest charge of corruption in his staff — or the conviction of high ranking members of his administration — Donald Trump announces it’s “Infrastructure Week.”

He's never delivered. I know how to get it done."
Tue Jul 14 18:01:56 +0000 2020,We can’t just build things back to the way they were — we’ve got to build America back better. Tune in as I deliver remarks on how we're going to invest in infrastructure and clean energy and create millions of jobs in the process: https://t.co/c3kocZapIH
Tue Jul 14 13:42:00 +0000 2020,"I want every single American to know: If you're sick, struggling, or worried about how you're going to get through the day, I will not abandon you.

We're all in this together. And together, we'll emerge stronger than before. https://t.co/NUg03vokKp"
Tue Jul 14 01:15:00 +0000 2020,We shouldn't have to beg this president to listen to the experts.
Mon Jul 13 23:06:02 +0000 2020,The hard truth is it didn't have to be this bad. But Donald Trump has squandered every chance he's had to contain the spread of this virus. https://t.co/lV8cjQbAO9
Mon Jul 13 20:25:00 +0000 2020,America can’t sit on the sidelines in the race for the future. My administration will invest $300 billion in research and development over four years to secure our global leadership and create millions of good-paying jobs. https://t.co/xx2oLJ8VEt
Mon Jul 13 19:15:00 +0000 2020,"""We're leading the world."" https://t.co/QQzaQeKAUj"
Mon Jul 13 16:30:00 +0000 2020,Donald Trump needs to spend less time playing golf and more time listening to experts like Dr. Fauci.
Mon Jul 13 14:30:00 +0000 2020,"In January, I sounded the alarm regarding COVID-19. 

Over five months later, President Trump still hasn't taken the action needed to respond to the virus. It's unacceptable.

This president has failed the American people every step of the way. https://t.co/PH4vF5KLuI"
Mon Jul 13 01:20:00 +0000 2020,"The stakes couldn't be higher this November. Time and time again, Donald Trump has failed the people of Puerto Rico.

As President, I'll spur economic development on the island and expand access to health care."
Mon Jul 13 00:15:00 +0000 2020,"Together, we're going to build a new American economy: https://t.co/RvfzbDN7dP https://t.co/5TePAe7tbY"
