created_at,text,dale_chall_readability_score,flesch_kincaid,automated_readability,flesch_reading,sentence_count,coleman_liau_index,based_on_all_algorithms
Tue Jul 21 18:53:03 +0000 2020,It s also amazing to me that people really think they actually know what some celebrities are going thru. Maybe take a step back and remember you don t know everything about everyone even if you do watch them on tv,5.81,8.9,8.8,67.59,2,7.2,8th and 9th grade
Tue Jul 21 18:28:37 +0000 2020,It would be nice if for once people can put down the meme making apps and pray for someone who s struggling with mental illness. What happened to compassion,7.08,5.4,6.6,82.14,2,7.53,6th and 7th grade
Sat Jul 18 03:57:43 +0000 2020,Ummmm I m literally crying cause y all are so ffffff sweet,8.18,6.8,3.0,67.76,1,4.57,6th and 7th grade
Thu Jul 16 21:42:11 +0000 2020,I m just so grateful we became close in their final years. Rest easy with all our loved ones up there.. especially Uncle Billy. I love you so much... Demi,6.24,3.7,3.2,86.71,3,4.03,3rd and 4th grade
Thu Jul 16 21:42:11 +0000 2020,My sweet sweet Aunt Virginia... They told us we had more time with you.. I m devastated to say goodbye to you and that angelic heart of yours. You took care of Mimaw and Papa like no one else and I can never thank you enough..,5.58,3.1,2.8,93.64,4,3.34,2nd and 3rd grade
Wed Jul 15 18:32:00 +0000 2020,Round 2 of auction items are now live Enter now by taking action,6.71,4.8,3.9,83.66,1,5.03,5th and 6th grade
Tue Jul 14 00:36:44 +0000 2020,My heart goes out to your loved ones at this time.. Demi,5.55,2.1,2.2,101.6,1,2.6,2nd and 3rd grade
Tue Jul 14 00:36:43 +0000 2020,"RIP Naya Rivera. I ll forever cherish the opportunity to play your girlfriend on Glee. The character you played was groundbreaking for tons of closeted at the time queer girls like me, and your ambition and accomplishments were inspiring to Latina women all over the world.",8.17,8.1,9.6,64.41,3,10.37,9th and 10th grade
Fri Jul 10 00:38:32 +0000 2020,"I don t tweet often but sometimes my tweets come true so, together let s manifest on twitter that Naya will be found safe and sound Come on y all Let s put this energy out there they will find her healthy and alive",6.9,15.7,18.9,60.66,1,6.0,18th and 19th grade
Tue Jul 07 16:28:32 +0000 2020,Demi has partnered with to auction off a collection of items that have been pulled from her closet as well as some of her photography. New items will be added each week Start taking action and enter for the first batch of items now,6.88,8.3,9.7,74.53,2,7.37,6th and 7th grade
Tue Jul 07 14:09:17 +0000 2020,Demi for,11.63,2.9,-4.0,77.91,1,-10.31,-1th and 0th grade
Sat Jul 04 23:38:19 +0000 2020,BlackLivesMatter Demi,19.53,20.6,26.7,-49.0,1,27.4,20th and 21st grade
Sat Jul 04 20:17:14 +0000 2020,Here s how you can demand justiceforvanessaguillen Demi,9.95,8.8,10.8,46.44,1,15.15,8th and 9th grade
Sat Jul 04 19:25:17 +0000 2020,Today is not a break... Demand change and justice for those around you. We are not free until we re all FREE Demi,6.08,1.6,1.1,97.5,3,2.28,2nd and 3rd grade
Fri Jul 03 20:56:03 +0000 2020,Houston show up JusticeForVanessa Demi,13.36,12.3,13.1,15.64,1,17.72,12th and 13th grade
Mon Jun 29 05:04:02 +0000 2020,An unforgettable experience being the Grand Marshal of the West Hollywood parade at Pride 6 years ago. Happy pride to my LQBTQIA family y all. I love you Demi,6.84,5.9,4.5,70.09,3,6.82,6th and 7th grade
Mon Jun 29 03:44:15 +0000 2020,Demi,19.48,8.4,-2.2,36.62,1,-22.21,-1th and 0th grade
Fri Jun 26 18:49:14 +0000 2020,Soooo excited to announce that EUROVISION SONG CONTEST THE STORY OF FIRE SAGA is out right NOW on Can t wait for you to meet Katiana It means so much to me to have had the opportunity to work with Will Ferrell and Rachel McAdams Demi,8.32,17.7,20.8,50.17,1,7.33,20th and 21st grade
Tue Jun 23 22:22:17 +0000 2020,Demi will be appearing on StonewallDay It will benefit LGBTQIA orgs including amp Tune in to Youtube or Facebook on Friday June 26th at 1pm ET,8.57,11.1,12.8,62.01,1,9.12,8th and 9th grade
Tue Jun 23 20:38:36 +0000 2020,Last chance to enter Demi's Ends tonight at 11 59pm ET,0.55,1.7,2.9,102.61,1,4.21,4th and 5th grade
Tue Jun 23 19:53:30 +0000 2020,sayhername breonnataylor blacklivesmatter Demi,19.62,27.3,31.2,-93.33,1,39.15,31st and 32nd grade
Thu Jun 18 21:12:41 +0000 2020,"Demi has joined PassThePlatform this week on her Instagram to center the voices of young Black leaders. Please meet , and",8.08,7.2,7.4,61.33,2,9.95,7th and 8th grade
Thu Jun 18 17:35:43 +0000 2020,"This is an action that can make change In 2020, it s time to take back the power. Join us as we work to register voters across the nation MarchOnBallotBoxes Demi",7.46,7.0,6.2,72.66,2,6.55,6th and 7th grade
