created_at,text,dale_chall_readability_score,flesch_kincaid,automated_readability,flesch_reading,sentence_count,coleman_liau_index,based_on_all_algorithms
Mon Jun 29 19:20:25 +0000 2020,Congressman is a great supporter of the MAGA Agenda He fights for your 2A rights and the Border Wall. Scott is working hard for Colorado and has my Complete and Total Endorsement CO03,9.24,7.4,8.4,71.65,2,8.81,8th and 9th grade
Mon Jun 29 14:25:57 +0000 2020,"Sorry to inform the Do Nothing Democrats, but I am getting VERY GOOD internal Polling Numbers. Just like 2016, the Polls are Fake The Polls are a JOKE Do you think they will apologize to me amp their subscribers AGAIN when I WIN People want LAW, ORDER amp SAFETY",6.46,9.3,11.4,71.99,2,7.9,6th and 7th grade
Mon Jun 29 14:15:02 +0000 2020,"Seattle Looters, Agitators, Anarchists and Protestors , are now refusing to leave the CHOP Zone. They have ZERO respect for Government, or the Mayor of Seattle or Governor of Washington State Not good",9.36,10.7,11.3,46.78,2,11.95,11th and 12th grade
Mon Jun 29 13:48:02 +0000 2020,"95 Approval Rating of President Trump in the Republican Party. I would imagine the 5 are the RINOS and stupid people who don t want to see great Judges amp Supreme Court Justice s, a new amp powerful Military, Choice for Vets, 2A Protection, big RegulationCuts, Life, amp much more",8.03,10.7,12.9,63.02,2,9.12,8th and 9th grade
Mon Jun 29 12:34:18 +0000 2020,Can anyone believe that Princeton just dropped the name of Woodrow Wilson from their highly respected policy center. Now the Do Nothing Democrats want to take off the name John Wayne from an airport. Incredible stupidity,7.6,9.1,11.8,61.67,2,11.89,11th and 12th grade
Mon Jun 29 12:17:08 +0000 2020,This Tweet from has been withheld in Canada.,7.98,2.9,4.4,88.74,1,6.45,2nd and 3rd grade
Mon Jun 29 02:40:24 +0000 2020,"Intel just reported to me that they did not find this info credible, and therefore did not report it to me or Possibly another fabricated Russia Hoax, maybe by the Fake News wanting to make Republicans look bad",9.68,16.9,19.0,41.37,1,9.41,9th and 10th grade
Mon Jun 29 02:30:33 +0000 2020,"Absentee Ballots are fine. A person has to go through a process to get and use them. Mail In Voting, on the other hand, will lead to the most corrupt Election is USA history. Bad things happen with Mail Ins. Just look at Special Election in Patterson, N.J. 19 of Ballots a FRAUD",6.25,3.9,3.9,86.1,5,5.26,5th and 6th grade
Mon Jun 29 02:18:01 +0000 2020,"Corrupt Joe Biden s team is running false ads. Almost everything in them is a knowing lie, just the opposite of what they are saying, amp very much like their Fake News partners",6.85,6.2,7.5,80.11,2,7.36,7th and 8th grade
Mon Jun 29 02:12:20 +0000 2020,The Dems want to Defund and Abolish the Police. Not good,7.05,4.0,3.8,85.69,1,5.26,3rd and 4th grade
Sun Jun 28 12:37:54 +0000 2020,"THE VAST SILENT MAJORITY IS ALIVE AND WELL We will win this Election big. Nobody wants a Low IQ person in charge of our Country, and Sleepy Joe is definitely a Low IQ person",5.87,6.4,6.5,79.6,2,5.97,5th and 6th grade
Sun Jun 28 12:22:11 +0000 2020,"The Fake News nytimes must reveal its anonymous source. Bet they can t do it, this person probably does not even exist",7.77,4.0,4.8,85.69,2,6.59,4th and 5th grade
Sun Jun 28 12:16:20 +0000 2020,Have a good time this morning at First Baptist Dallas Church. The wonderful Pastor will be joined by our GREAT Mike Pence,6.34,4.0,5.5,85.69,2,7.64,5th and 6th grade
Sun Jun 28 12:07:41 +0000 2020,"Since imposing a very powerful 10 year prison sentence on those that Vandalize Monuments, Statues etc., with many people being arrested all over our Country, the Vandalism has completely stopped. Thank you",8.68,15.8,20.2,39.0,1,13.94,15th and 16th grade
Sun Jun 28 11:59:02 +0000 2020,Corrupt Joe Biden has confirmed that he would give UNLIMITED Healthcare to Illegal Immigrants . This would break our system and bring millions of people to the USA.,8.98,7.4,9.2,66.23,2,11.13,7th and 8th grade
Sun Jun 28 11:48:57 +0000 2020,"Funny to see Corrupt Joe Biden reading a statement on Russia, which was obviously written by his handlers. Russia ate his and Obama s lunch during their time in office, so badly that Obama wanted them out of the then G 8. U.S. was weak on everything, but especially Russia",6.99,8.6,7.9,62.98,3,7.48,8th and 9th grade
Sun Jun 28 11:28:19 +0000 2020,"...Nobody s been tougher on Russia than the Trump Administration. With Corrupt Joe Biden amp Obama, Russia had a field day, taking over important parts of Ukraine Where s Hunter Probably just another phony Times hit job, just like their failed Russia Hoax. Who is their source",6.43,7.1,9.4,72.46,3,9.8,9th and 10th grade
Sun Jun 28 11:28:18 +0000 2020,"Nobody briefed or told me, Pence, or Chief of Staff about the so called attacks on our troops in Afghanistan by Russians, as reported through an anonymous source by the Fake News Everybody is denying it amp there have not been many attacks on us.....",7.62,16.1,22.6,59.64,1,9.13,9th and 10th grade
Sat Jun 27 21:00:28 +0000 2020,This Tweet from has been withheld in response to a report from the copyright holder. Learn more.,7.27,6.4,9.3,79.6,1,9.05,6th and 7th grade
