created_at,text,dale_chall_readability_score,flesch_kincaid,automated_readability,flesch_reading,sentence_count,coleman_liau_index,based_on_all_algorithms
Wed Jul 01 15:44:57 +0000 2020,"Today marks a HISTORIC day for our Nation On January 29, 2020 President signed the USMCA into law and today it will officially go into effect. The new era of North American trade starts today",7.21,8.9,8.5,62.17,2,8.12,8th and 9th grade
Wed Jul 01 15:00:53 +0000 2020,Heading to Arizona with and members of the Coronavirus Task Force to meet with Governor Our message to the people of Arizona We Are With You amp We ll Get Through This...Together.,7.69,13.4,16.4,55.92,1,9.41,9th and 10th grade
Tue Jun 30 21:45:52 +0000 2020,"Honored visit US Public Health Service Headquarters in Rockville, MD to pay a debt of gratitude to some amazing women amp men. We're grateful for you, we're with you amp we ll continue to stand with you as you serve on the frontlines to protect the health amp safety of all Americans.",7.05,9.9,12.7,70.47,2,8.36,12th and 13th grade
Tue Jun 30 17:11:31 +0000 2020,The ability for American families to choose where their child goes to school should not be based on zip code or income. Today s SCOTUS decision in Espinoza v. Montana Department of Revenue provides the opportunity for more Americans to access the quality education they deserve.,9.2,10.4,10.1,47.49,3,11.13,10th and 11th grade
Mon Jun 29 23:42:49 +0000 2020,It was a pleasure to speak with today to stand firm with what they are doing to protect the lives of the unborn. Life is winning in America and President and our Administration will always stand for the precious lives still in the womb.,6.88,9.5,10.2,66.07,2,7.89,9th and 10th grade
Mon Jun 29 20:24:51 +0000 2020,"After today s disappointing decision by SCOTUS, one thing is clear We need more Conservative justices on the U.S. Supreme Court. FourMoreYears",9.03,11.9,15.5,49.15,1,13.58,13th and 14th grade
Mon Jun 29 19:43:44 +0000 2020,Good meeting with the Coronavirus Task Force and America s Governors. We are continuing to work with all of our Governor s as some states see an increase in cases. We assured the Governors today that their states will have what they need when they need it.,6.77,7.1,7.5,72.46,3,7.94,7th and 8th grade
Sun Jun 28 22:21:06 +0000 2020,"Thank you, for the briefing in Dallas amp for your strong leadership putting the health of Texans first. As cases rise across the state, President amp I will make sure Texas has What You Need When You Need It to Save Lives. We ll get through this together.",6.4,4.8,7.1,89.08,3,7.07,7th and 8th grade
Sun Jun 28 20:49:20 +0000 2020,"I believe with all my heart that if we hold fast to Him that we will see our way through these challenging times, we will restore this Nation s health, and we will renew our freedom and our way of life this one Nation, under God, indivisible, with liberty amp justice for all.",8.05,20.4,25.0,43.06,1,7.45,-1th and 0th grade
Sun Jun 28 20:49:17 +0000 2020,"The foundation of America is freedom, and the foundation of freedom is faith. The Bible says, where the Spirit of the Lord is, there is freedom.",1.25,6.0,6.6,75.2,2,7.24,6th and 7th grade
Sun Jun 28 20:48:25 +0000 2020,"President and our Administration celebrate freedom every day by upholding the ideals on which this Nation was founded and we will continue protecting, defending, and celebrating the freedom of every American of every race and creed and color.",9.68,20.5,23.0,15.99,1,14.17,20th and 21st grade
